County_FIPS,total_pop,pct_male,pct_female,pct_old,pct_latino,pct_white,pct_black
42019,185034,49.4,50.6,19.7,1.2,95.5,1.1
42021,140835,49.3,50.7,23.7,1.5,93.1,3.4
42023,4939,49.6,50.4,27.5,0.6,97.6,0.6
42025,64874,49.3,50.7,22.6,3.7,93.1,1.2
42027,156240,52.1,47.9,14.5,2.7,87.1,3.2
42029,506422,49.2,50.8,17.1,6.8,81.2,5.9
42031,39437,48.9,51.1,20.8,0.7,96.6,1.1
42033,81472,52.0,48.0,21.9,2.7,93.6,2.2
42035,39611,48.7,51.3,19.9,1.3,95.5,1.4
42037,67089,48.1,51.9,20.1,2.4,93.8,1.8
42039,87801,48.9,51.1,21.6,1.1,95.3,1.7
42041,239420,49.3,50.7,19.8,3.1,88.3,3.2
42043,269946,48.4,51.6,18.2,7.7,69.0,17.2
42045,560775,48.0,52.0,17.9,3.3,69.8,20.0
42047,31584,49.8,50.2,23.8,0.7,97.8,0.6
42049,280132,49.2,50.8,18.4,3.6,85.9,6.8
42051,135376,49.3,50.7,22.6,0.9,92.6,3.9
42053,7649,69.7,30.3,24.8,5.7,69.0,22.7
42055,151517,49.0,51.0,21.1,4.7,89.5,3.5
42057,14747,50.3,49.7,22.6,1.0,96.6,1.3
42059,38171,52.0,48.0,20.3,1.3,91.9,5.2
42061,45950,52.7,47.3,22.0,1.7,91.4,5.2
42063,88301,50.2,49.8,19.9,1.3,94.0,2.4
42065,44935,49.7,50.3,22.6,0.7,97.6,0.4
42067,24793,49.6,50.4,22.6,2.8,95.3,0.8
42069,214023,48.2,51.8,22.0,5.6,88.6,2.6
42071,526839,48.9,51.1,18.9,9.3,83.9,3.4
42073,89859,48.2,51.8,23.2,1.1,92.6,4.0
42075,135184,48.8,51.2,21.2,10.4,85.4,1.7
42077,354537,48.6,51.4,18.7,20.3,69.5,5.0
42079,320392,49.2,50.8,22.2,8.0,86.5,3.2
42081,116676,49.1,50.9,20.6,1.6,91.3,4.6
42083,43024,51.3,48.7,21.1,1.9,94.0,2.3
42085,115739,49.1,50.9,23.0,1.2,90.7,5.7
42087,46705,49.3,50.7,23.7,1.3,96.6,0.7
42089,168342,49.4,50.6,17.5,13.9,69.1,12.6
42091,809372,48.6,51.4,19.2,4.5,77.9,8.7
42093,18475,48.4,51.6,23.0,2.1,93.1,1.6
42095,299225,49.0,51.0,20.1,11.3,79.5,4.5
42097,94294,50.5,49.5,23.3,2.8,93.6,2.3
42099,45788,50.0,50.0,19.0,1.5,96.2,0.6
42101,1546920,47.2,52.8,15.2,13.0,36.2,41.8
42103,56883,49.8,50.2,23.1,9.6,82.1,5.2
42105,17451,50.0,50.0,25.4,1.1,97.0,0.5
42107,147146,50.9,49.1,22.8,3.2,92.6,2.6
42109,39922,49.6,50.4,19.6,2.0,95.6,0.8
42111,77011,51.7,48.3,23.4,1.2,95.1,2.4
42113,6400,51.2,48.8,30.3,1.2,93.9,2.5
42115,42708,50.3,49.7,23.1,1.6,96.7,0.5
42117,42358,49.5,50.5,22.7,1.2,96.3,0.6
42119,44955,54.8,45.2,18.4,5.5,84.7,6.7
42121,54265,49.0,51.0,23.1,1.0,96.2,0.8
42123,41218,50.0,50.0,24.0,0.9,97.3,0.6
42125,208157,48.8,51.2,22.2,1.3,93.1,3.0
42127,51967,52.9,47.1,24.4,3.8,91.4,3.3
42129,362587,48.7,51.3,23.9,1.0,94.5,2.3
42131,28229,50.5,49.5,21.7,1.7,96.0,0.6
42133,438052,49.4,50.6,18.5,6.1,85.4,5.0
44001,49338,47.9,52.1,21.0,2.2,93.7,0.6
44003,165253,48.3,51.7,20.4,3.7,90.6,1.3
44005,82772,49.0,51.0,21.9,4.8,86.8,3.2
44007,629280,48.4,51.6,16.9,19.9,64.7,7.6
44009,126609,48.5,51.5,20.9,2.7,91.8,1.5
45001,25100,48.6,51.4,22.7,0.6,69.0,28.8
45003,162991,48.4,51.6,20.4,5.2,67.4,24.7
45005,10027,53.2,46.8,18.2,2.7,23.3,73.9
45007,189763,48.3,51.7,20.0,3.2,78.1,16.2
45009,15649,47.8,52.2,21.1,1.2,35.6,62.4
45011,22287,47.4,52.6,18.4,2.2,51.6,44.5
45013,168453,49.3,50.7,27.2,11.7,66.6,18.5
45015,188835,49.9,50.1,14.2,6.0,64.0,24.4
45017,15031,48.0,52.0,23.7,3.2,53.2,42.2
45019,365674,48.5,51.5,17.2,5.2,62.8,28.7
45021,55707,48.6,51.4,17.4,3.9,73.5,19.9
45023,32708,48.7,51.3,19.9,1.6,59.0,37.1
45025,46333,48.8,51.2,19.1,3.8,61.5,32.8
45027,34439,49.1,50.9,22.9,2.8,46.8,49.2
45029,38247,47.8,52.2,21.6,2.9,56.1,38.4
45031,68161,47.2,52.8,19.5,1.8,55.4,40.6
45033,31529,46.4,53.6,17.4,2.5,46.9,45.9
45035,142772,48.7,51.3,13.8,4.7,65.2,25.0
45037,26573,54.3,45.7,19.1,5.5,56.3,36.6
45039,23382,47.8,52.2,20.6,1.8,37.8,57.7
45041,138058,46.8,53.2,18.0,2.3,53.5,41.3
45043,60389,47.6,52.4,27.9,3.1,62.6,33.1
45045,467087,48.6,51.4,16.7,8.5,69.7,18.0
45047,69708,46.8,53.2,19.5,5.6,60.8,30.6
45049,20670,51.5,48.5,19.2,3.8,41.3,53.6
45051,283280,48.7,51.3,23.6,6.1,77.1,13.5
45053,26042,52.7,47.3,16.1,14.3,39.4,44.7
45055,62342,48.2,51.8,19.4,4.0,69.1,24.7
45057,79515,49.2,50.8,21.3,4.8,70.0,23.2
45059,66390,48.4,51.6,20.2,4.2,68.6,25.3
45061,18708,52.3,47.7,19.0,2.0,33.0,63.1
45063,270263,48.9,51.1,16.6,5.7,76.3,14.3
45065,10003,54.7,45.3,32.8,1.1,48.4,49.2
45067,32411,45.9,54.1,19.7,2.6,39.6,55.7
45069,28294,52.8,47.2,18.2,3.0,39.9,50.8
45071,37593,48.6,51.4,20.7,7.3,60.4,30.3
45073,74656,49.3,50.7,24.8,4.7,85.6,7.5
45075,91262,47.1,52.9,20.1,2.0,33.6,61.9
45077,119577,49.8,50.2,17.4,3.3,86.7,6.5
45079,393707,48.6,51.4,13.6,4.9,44.6,45.6
45081,19973,50.8,49.2,20.2,14.6,58.2,26.1
45083,288728,48.5,51.5,17.5,6.1,69.4,20.4
45085,107782,48.2,51.8,16.9,3.5,46.7,46.3
45087,28329,47.8,52.2,21.7,1.1,65.8,30.8
45089,33560,48.7,51.3,20.6,2.2,31.4,65.5
45091,235285,48.2,51.8,15.6,4.7,72.1,18.6
46003,2729,51.1,48.9,24.3,5.4,91.4,0.4
46005,17922,50.0,50.0,20.3,8.8,82.6,0.6
46007,3440,48.5,51.5,14.5,3.8,27.5,1.0
46009,7032,57.9,42.1,23.6,4.1,88.4,0.6
46011,32647,51.2,48.8,13.2,2.3,91.4,1.3
46013,37528,48.6,51.4,18.7,2.0,90.8,1.3
46015,5311,48.4,51.6,22.4,2.0,86.4,0.0
46017,2013,51.0,49.0,10.3,1.2,17.0,0.5
46019,10259,49.7,50.3,20.7,3.4,92.0,0.1
46021,1440,46.5,53.5,29.0,0.1,93.6,0.0
46023,9209,49.6,50.4,21.5,2.2,63.7,0.0
46025,3631,50.7,49.3,24.9,2.2,94.3,0.9
46027,13968,49.9,50.1,12.7,2.4,89.3,1.4
46029,27598,50.0,50.0,18.6,1.8,93.9,0.2
46031,4122,51.4,48.6,13.6,0.9,30.6,0.3
46033,8358,50.3,49.7,30.0,2.7,91.5,0.2
46035,19730,50.7,49.3,19.9,2.0,92.8,0.6
46037,5664,50.7,49.3,28.3,1.1,87.1,0.0
46039,4340,51.6,48.4,24.8,2.6,96.1,0.8
46041,5510,49.7,50.3,11.4,2.8,21.6,0.4
46043,2990,49.6,50.4,28.2,0.8,95.3,0.0
46045,4036,51.6,48.4,26.8,0.3,97.9,0.0
46047,6957,50.3,49.7,29.8,2.7,86.2,1.0
46049,2371,51.1,48.9,25.0,3.9,95.4,0.0
46051,7281,52.0,48.0,23.3,2.6,95.1,0.3
46053,4235,51.2,48.8,29.8,1.2,88.8,0.0
46055,2092,49.8,50.2,24.2,0.6,92.4,0.2
46057,5949,50.6,49.4,19.9,2.9,95.6,0.2
46059,3344,50.6,49.4,30.9,0.7,98.6,0.0
46061,3392,50.9,49.1,16.9,1.1,93.1,3.0
46063,1263,51.1,48.9,19.0,0.5,95.1,0.6
46065,17379,49.1,50.9,18.0,2.5,83.2,0.8
46067,7221,49.8,50.2,28.5,1.8,95.8,0.2
46069,1460,48.9,51.1,22.3,1.8,86.0,0.0
46071,3180,50.1,49.9,14.5,1.5,48.5,0.2
46073,2051,48.1,51.9,28.1,2.9,95.2,0.0
46075,805,51.2,48.8,27.8,0.5,95.7,1.2
46077,5141,50.2,49.8,24.4,2.0,95.7,0.4
46079,11831,50.8,49.2,22.5,2.0,94.5,0.5
46081,24478,49.7,50.3,22.4,3.0,91.7,0.2
46083,48326,49.8,50.2,12.2,1.6,94.4,1.0
46085,3831,52.6,47.4,17.6,0.4,57.8,0.0
46087,5615,49.9,50.1,23.5,2.5,95.9,0.4
46089,2401,51.6,48.4,31.4,2.2,91.6,0.1
46091,4668,52.7,47.3,24.6,7.1,83.8,0.0
46093,26108,52.4,47.6,16.3,3.8,88.8,1.4
46095,2084,50.3,49.7,18.2,3.6,40.0,0.0
46097,2340,50.9,49.1,26.2,2.1,94.6,0.5
46099,176014,50.0,50.0,14.7,4.5,85.0,4.1
46101,6445,50.4,49.6,19.5,2.6,79.8,0.7
46103,104574,50.2,49.8,17.6,4.5,80.8,1.2
46105,3024,51.4,48.6,26.4,1.4,95.8,0.1
46107,2312,47.4,52.6,32.7,0.6,94.9,0.0
46109,10303,50.2,49.8,21.0,1.9,59.6,0.3
46111,2341,51.5,48.5,24.3,1.4,98.0,0.0
46113,14005,48.3,51.7,8.0,1.1,4.2,0.1
46115,6552,50.8,49.2,22.4,1.7,96.4,0.0
46117,2984,50.1,49.9,21.2,1.9,87.5,0.0
46119,1461,55.9,44.1,23.6,2.7,96.0,0.0
46121,9859,49.3,50.7,9.2,3.3,9.9,0.3
46123,5549,51.5,48.5,24.7,0.7,82.4,0.1
46125,8339,50.2,49.8,24.1,1.9,95.9,0.5
46127,14751,50.0,50.0,18.3,2.8,93.3,0.8
46129,5498,48.7,51.3,28.2,1.3,81.6,0.3
46135,22580,51.9,48.1,19.9,3.1,90.6,1.9
46137,2837,49.0,51.0,8.8,3.3,23.4,0.3
47001,75346,48.4,51.6,22.1,2.4,90.2,3.8
47003,45660,49.7,50.3,17.1,11.5,78.2,5.9
47005,16345,49.1,50.9,26.8,2.0,93.6,3.6
47007,13240,55.1,44.9,19.8,2.2,91.4,4.4
47009,124435,48.5,51.5,21.2,2.9,91.7,2.9
47011,101004,48.7,51.3,18.6,5.1,87.6,4.4
47013,40361,48.4,51.6,22.5,1.2,96.7,0.6
47015,13786,49.4,50.6,21.2,1.7,95.0,1.5
47017,28511,48.7,51.3,23.1,2.3,85.3,10.0
47019,57298,48.8,51.2,22.8,1.6,95.4,1.2
47021,39324,49.8,50.2,15.5,2.6,93.9,1.6
47023,17270,47.3,52.7,18.4,2.4,86.1,10.5
47025,31841,49.0,51.0,21.3,0.9,95.8,0.9
47027,7802,49.6,50.4,27.1,1.7,95.4,2.1
47029,35453,48.7,51.3,22.7,2.0,93.8,1.4
47031,53151,48.4,51.6,19.8,3.9,89.6,2.1
47033,14599,47.5,52.5,20.8,9.2,76.2,13.3
47035,57064,48.6,51.4,32.5,2.6,95.2,0.6
47037,648048,48.3,51.7,13.5,9.8,57.1,27.5
47039,11675,48.8,51.2,26.1,2.9,92.4,2.9
47041,18968,50.5,49.5,20.3,7.1,90.0,1.4
47043,50115,48.8,51.2,18.2,3.1,90.3,3.9
47045,38156,48.5,51.5,19.9,2.9,80.4,13.6
47047,38664,49.4,50.6,21.8,2.4,68.2,27.7
47049,17922,49.3,50.7,23.1,1.2,97.2,0.2
47051,41069,48.2,51.8,22.0,2.7,89.4,3.5
47053,49632,47.5,52.5,20.9,2.3,77.5,18.6
47055,29064,48.8,51.2,21.6,1.8,85.1,10.6
47057,22724,49.7,50.3,21.5,2.6,95.5,0.7
47059,68596,48.9,51.1,23.0,2.6,93.6,2.1
47061,13574,49.5,50.5,23.5,1.0,82.2,0.3
47063,62863,48.8,51.2,20.1,10.9,82.6,3.6
47065,344772,48.2,51.8,18.9,4.8,71.8,19.8
47067,6706,49.5,50.5,22.2,0.0,97.5,0.6
47069,26560,54.5,45.5,18.9,1.5,55.2,41.4
47071,25969,48.2,51.8,24.5,0.9,92.2,4.5
47073,56741,48.6,51.4,22.2,1.3,95.6,1.3
47075,18389,46.9,53.1,17.9,4.1,45.1,49.2
47077,27963,48.2,51.8,19.4,2.1,87.9,7.7
47079,32279,48.3,51.7,24.6,2.0,87.7,8.5
47081,24354,52.6,47.4,19.1,2.0,91.1,4.7
47083,8356,49.7,50.3,21.3,2.0,93.0,2.0
47085,18322,49.3,50.7,21.8,1.8,93.8,3.9
47087,11555,50.3,49.7,25.5,1.7,96.2,0.8
47089,52166,49.3,50.7,22.1,3.4,92.5,2.7
47091,18089,54.1,45.9,24.0,1.6,94.8,2.9
47093,440732,48.6,51.4,17.2,3.7,83.3,9.0
47095,7725,63.2,36.8,17.4,3.6,68.3,26.0
47097,27619,52.4,47.6,16.5,2.2,61.0,35.0
47099,42084,49.0,51.0,19.9,1.8,94.5,1.8
47101,12010,49.4,50.6,23.0,2.0,93.7,1.5
47103,33498,48.9,51.1,21.5,2.9,87.7,4.5
47105,49749,48.6,51.4,28.2,7.5,89.3,1.2
47107,52409,48.4,51.6,22.0,3.1,90.2,3.9
47109,26138,49.5,50.5,22.9,1.8,90.4,6.0
47111,22582,49.1,50.9,17.6,4.7,92.9,0.5
47113,98364,47.4,52.6,17.5,3.5,57.3,36.9
47115,28261,49.1,50.9,20.8,1.5,92.6,1.6
47117,30977,48.9,51.1,17.5,4.8,86.5,7.0
47119,82729,48.2,51.8,17.7,5.1,80.0,11.9
47121,11694,49.5,50.5,23.3,1.2,95.2,1.1
47123,45002,50.0,50.0,21.4,3.6,91.8,2.3
47125,182015,49.6,50.4,10.7,8.9,66.1,18.5
47127,6348,48.7,51.3,24.0,0.1,93.9,3.2
47129,21866,55.1,44.9,18.8,1.1,93.5,3.7
47131,31378,47.9,52.1,22.0,3.4,84.3,10.6
47133,22109,49.3,50.7,22.6,1.1,96.6,0.6
47135,7851,50.2,49.8,24.8,1.9,93.6,2.5
47137,5101,48.8,51.2,29.9,0.2,97.4,0.8
47139,16715,49.8,50.2,22.4,1.6,96.0,0.2
47141,73237,49.1,50.9,18.8,5.5,89.5,2.4
47143,32272,49.4,50.6,20.1,4.1,91.6,2.1
47145,53413,49.1,50.9,24.6,1.5,93.4,2.7
47147,67024,49.2,50.8,15.7,6.0,84.3,7.5
47149,275461,49.3,50.7,11.7,6.9,74.6,13.3
47151,22104,49.2,50.8,18.1,0.7,97.8,0.2
47153,14431,49.2,50.8,21.1,3.4,87.4,0.2
47155,92561,49.3,50.7,20.6,5.5,91.1,0.7
47157,936130,47.7,52.3,14.0,5.8,37.8,52.3
47159,19092,49.3,50.7,17.8,2.4,93.6,2.0
47161,13311,50.6,49.4,20.9,2.2,92.5,1.9
47163,156850,48.4,51.6,23.8,1.6,94.0,1.8
47165,166636,48.8,51.2,17.1,4.1,86.4,6.8
47167,61433,49.4,50.6,15.0,2.4,76.4,18.0
47169,7859,50.3,49.7,18.2,0.1,85.7,11.3
47171,18175,49.2,50.8,24.6,4.1,94.1,0.8
47173,19139,49.6,50.4,19.1,1.4,96.7,0.3
47175,5578,49.7,50.3,23.6,0.7,96.2,0.3
47177,39867,49.5,50.5,19.6,8.2,86.8,1.6
47179,124798,48.6,51.4,19.9,3.1,89.8,3.8
47181,16967,55.3,44.7,21.1,1.7,90.9,6.1
47183,34699,48.8,51.2,19.8,2.1,87.3,9.3
47185,26086,49.0,51.0,22.5,1.9,94.2,1.8
47187,193921,48.8,51.2,13.7,4.6,86.1,4.2
47189,119584,48.9,51.1,17.3,3.5,86.8,6.6
48001,58084,61.0,39.0,16.4,16.5,60.5,21.1
48003,16126,49.9,50.1,13.7,51.8,44.5,1.8
48005,87433,48.9,51.1,17.6,20.5,62.4,15.1
48007,23889,49.7,50.3,30.4,25.7,68.7,1.3
48009,8853,50.2,49.8,21.2,8.0,89.2,0.6
48011,1947,49.8,50.2,24.9,11.8,84.5,1.8
48013,46343,49.7,50.3,17.3,62.5,35.5,0.7
48015,28724,50.1,49.9,20.2,24.9,64.3,9.0
48017,7084,51.1,48.9,16.8,59.4,38.4,1.7
48019,20642,48.9,51.1,27.4,17.2,80.1,0.5
48021,75708,51.1,48.9,16.9,33.9,55.8,7.7
48023,3648,49.0,51.0,28.5,11.6,83.9,1.6
48025,32462,60.2,39.8,14.0,57.0,33.5,8.6
48027,321591,49.9,50.1,11.8,22.7,49.4,20.3
48029,1789088,49.1,50.9,13.6,59.0,29.6,6.9
48031,10625,50.3,49.7,26.1,18.8,78.4,0.7
48033,676,50.1,49.9,25.6,9.5,88.2,0.0
48035,18052,49.5,50.5,27.7,16.6,79.8,1.5
48037,93068,50.6,49.4,18.3,6.9,65.6,24.0
48039,325477,50.7,49.3,13.2,28.6,51.4,12.6
48041,201534,50.7,49.3,9.7,24.1,58.0,10.6
48043,9270,49.0,51.0,21.1,43.1,53.2,1.8
48045,1601,51.8,48.2,23.2,30.0,63.5,3.6
48047,7200,53.0,47.0,19.4,91.0,8.0,0.1
48049,37903,49.6,50.4,21.8,20.4,73.9,3.8
48051,17236,50.1,49.9,22.7,19.4,66.7,11.8
48053,43911,49.7,50.3,24.0,21.0,75.0,2.3
48055,38870,50.5,49.5,15.3,48.5,43.1,6.9
48057,21569,50.0,50.0,20.3,47.4,44.6,2.5
48059,13519,49.2,50.8,23.6,8.6,87.7,1.2
48061,415103,48.2,51.8,14.2,88.4,10.3,0.4
48063,12463,49.3,50.7,19.8,22.6,57.4,17.5
48065,6108,49.1,50.9,20.5,9.3,87.2,1.0
48067,30350,48.3,51.7,24.6,3.9,76.8,16.8
48069,8026,50.9,49.1,15.9,61.5,35.4,0.5
48071,36550,50.1,49.9,13.2,20.3,69.0,7.9
48073,50971,50.9,49.1,19.0,21.4,62.0,14.4
48075,7066,57.5,42.5,15.1,22.6,63.8,9.8
48077,10547,49.9,50.1,23.5,5.0,91.5,0.4
48079,3031,51.1,48.9,17.6,55.2,39.6,3.9
48081,3260,50.5,49.5,30.5,20.1,78.3,0.7
48083,8656,49.2,50.8,26.8,16.9,78.7,2.3
48085,836947,49.1,50.9,11.3,14.9,61.5,8.7
48087,3053,49.0,51.0,24.3,32.2,61.2,3.4
48089,20771,49.2,50.8,23.9,27.3,58.7,13.3
48091,115808,49.3,50.7,20.7,25.8,70.1,1.9
48093,13755,49.2,50.8,26.2,26.6,71.6,0.4
48095,4091,67.7,32.3,18.8,54.8,43.8,0.8
48097,38558,49.6,50.4,20.9,16.4,77.7,2.6
48099,76276,49.3,50.7,9.9,17.0,60.6,15.0
48101,1596,45.1,54.9,32.3,22.6,65.0,11.5
48103,4602,50.8,49.2,14.3,58.4,37.3,3.5
48105,3871,51.1,48.9,19.0,63.4,35.8,0.2
48107,6025,48.3,51.7,20.4,53.5,41.6,4.0
48109,2325,47.7,52.3,18.8,79.4,18.4,0.7
48111,6957,53.1,46.9,10.4,41.7,53.6,1.4
48113,2448943,49.4,50.6,11.8,38.8,32.0,21.8
48115,13593,56.8,43.2,16.8,54.3,38.3,6.2
48117,19331,49.7,50.3,14.0,69.1,28.8,0.9
48119,5239,49.0,51.0,25.3,6.6,81.7,8.1
48121,708627,49.2,50.8,10.3,18.7,62.8,8.3
48123,20397,52.8,47.2,22.5,33.3,56.7,9.3
48125,2339,54.6,45.4,23.6,25.1,68.3,5.3
48127,10537,48.5,51.5,18.6,85.9,13.6,0.5
48129,3636,49.1,50.9,27.4,9.8,83.2,5.6
48131,11644,52.3,47.7,19.3,88.5,10.2,0.7
48133,18403,48.7,51.3,23.3,15.2,80.9,2.1
48135,144932,49.9,50.1,12.1,55.3,38.3,4.1
48137,2037,48.2,51.8,36.6,48.9,50.3,0.7
48139,154447,49.4,50.6,14.1,24.3,64.5,8.6
48141,823862,48.8,51.2,13.2,81.4,13.4,3.0
48143,39291,49.2,50.8,16.2,19.7,76.5,1.4
48145,17524,47.0,53.0,20.5,21.7,52.1,24.9
48147,33775,52.9,47.1,21.1,10.1,80.0,7.0
48149,24725,49.3,50.7,26.6,19.3,73.0,7.1
48151,3882,48.1,51.9,25.8,27.6,68.0,3.0
48153,6263,49.3,50.7,20.4,54.9,41.0,2.6
48155,1159,48.7,51.3,36.9,14.6,83.6,1.0
48157,632946,49.1,50.9,11.2,24.0,35.5,20.8
48159,10600,50.5,49.5,25.6,13.1,80.2,4.5
48161,19661,52.6,47.4,21.7,14.2,68.0,16.1
48163,17847,58.8,41.2,15.2,78.0,17.2,3.6
48165,18496,51.0,49.0,12.4,38.3,58.6,1.5
48167,302276,49.5,50.5,15.4,23.2,58.5,13.2
48169,6337,63.7,36.3,14.8,54.6,39.7,5.2
48171,25179,48.4,51.6,32.7,21.0,77.2,0.2
48173,1190,55.0,45.0,18.5,29.1,70.9,0.0
48175,7357,48.5,51.5,24.9,35.3,58.8,4.7
48177,20054,50.2,49.8,18.6,48.6,43.7,7.0
48179,22771,52.4,47.6,19.0,25.5,67.0,4.2
48181,121975,48.7,51.3,20.2,11.9,77.6,5.7
48183,122736,49.0,51.0,16.9,17.3,59.8,20.1
48185,26812,53.7,46.3,19.0,22.1,59.9,15.2
48187,139709,49.2,50.8,15.5,36.4,53.3,6.4
48189,35925,51.7,48.3,14.8,57.4,35.9,4.2
48191,3270,50.7,49.3,25.4,34.0,58.0,7.1
48193,8330,49.4,50.6,31.4,10.8,87.6,0.8
48195,5540,50.0,50.0,17.2,44.6,53.7,0.1
48197,4050,48.2,51.8,22.8,21.3,68.2,9.1
48199,55215,49.3,50.7,18.0,5.0,87.4,5.9
48201,4269608,49.8,50.2,11.3,41.4,32.1,18.5
48203,66971,48.9,51.1,17.9,11.8,64.0,22.2
48205,6091,62.0,38.0,15.8,24.9,66.4,8.0
48207,5875,54.4,45.6,25.4,24.7,69.3,3.4
48209,170410,49.8,50.2,12.1,36.3,57.1,3.3
48211,4032,49.4,50.6,17.7,34.0,63.8,0.1
48213,78836,49.1,50.9,24.0,11.5,79.9,6.4
48215,806447,48.7,51.3,12.0,90.9,7.4,0.4
48217,35027,48.8,51.2,22.5,19.1,72.5,6.9
48219,23205,49.2,50.8,16.2,45.4,49.2,3.3
48221,52347,49.3,50.7,26.9,11.0,86.1,0.8
48223,35478,49.4,50.6,20.0,15.7,74.8,6.9
48225,23151,53.3,46.7,24.2,10.4,62.0,25.9
48227,35702,56.6,43.4,15.6,39.2,52.3,5.1
48229,3344,49.9,50.1,18.2,78.8,20.1,0.7
48231,87256,49.4,50.6,18.3,14.3,74.0,8.5
48233,21947,50.4,49.6,17.9,21.3,72.6,2.4
48235,1626,48.0,52.0,20.2,26.9,69.9,0.0
48237,8967,56.0,44.0,18.5,15.2,79.3,3.9
48239,14336,48.2,51.8,19.6,30.3,61.3,6.9
48241,35826,49.1,50.9,21.3,6.2,75.0,16.5
48243,2282,50.5,49.5,35.8,37.3,59.7,0.1
48245,252466,51.1,48.9,16.4,18.1,43.4,33.3
48247,5266,51.7,48.3,23.9,92.9,4.3,2.1
48249,41348,49.5,50.5,16.1,79.3,19.2,0.7
48251,153854,50.1,49.9,15.2,19.1,75.2,2.4
48253,20092,63.2,36.8,17.8,26.1,57.7,14.0
48255,14884,59.4,40.6,16.6,51.0,39.5,8.5
48257,107119,49.1,50.9,14.0,18.2,68.8,9.3
48259,36058,48.8,51.2,22.6,21.4,75.8,0.6
48261,528,50.9,49.1,13.4,72.9,26.9,0.0
48263,858,51.7,48.3,32.3,14.6,85.2,0.1
48265,49914,48.3,51.7,30.4,24.9,71.1,1.7
48267,4522,49.0,51.0,32.7,23.7,75.6,0.0
48269,290,50.7,49.3,21.0,22.1,77.9,0.0
48271,3598,54.6,45.4,20.0,61.6,37.1,1.0
48273,32142,51.9,48.1,14.4,71.0,22.3,4.0
48275,3776,50.3,49.7,24.8,32.1,60.9,6.7
48277,49704,48.4,51.6,21.0,6.9,75.4,12.6
48279,13875,50.6,49.4,19.1,53.1,41.6,4.2
48281,20020,49.2,50.8,21.1,18.3,74.1,4.0
48283,7075,55.4,44.6,17.2,84.4,14.2,1.2
48285,19438,48.4,51.6,25.8,17.0,75.1,7.0
48287,16617,50.0,50.0,19.7,22.8,64.5,11.6
48289,16784,49.9,50.1,26.7,13.8,77.0,7.7
48291,76707,49.2,50.8,15.2,19.4,67.8,10.7
48293,23531,52.0,48.0,20.0,20.1,60.7,17.7
48295,3418,53.4,46.6,16.5,26.9,69.1,0.2
48297,11738,54.8,45.2,24.8,36.3,57.7,3.8
48299,19272,47.6,52.4,39.5,9.0,88.2,2.3
48301,89,68.5,31.5,9.0,33.7,41.6,0.0
48303,286747,49.4,50.6,14.0,33.0,56.2,6.9
48305,5806,50.5,49.5,19.2,46.9,49.8,1.2
48307,8245,48.8,51.2,25.4,30.6,66.0,1.3
48309,239717,48.6,51.4,15.7,24.4,58.1,14.3
48311,646,58.5,41.5,27.4,56.8,43.2,0.0
48313,13771,63.4,36.6,17.1,21.0,57.3,18.8
48315,10335,48.1,51.9,27.2,3.7,71.2,22.6
48317,5096,50.2,49.8,15.6,45.9,50.9,2.3
48319,4061,52.3,47.7,31.8,24.2,72.4,0.0
48321,36611,49.4,50.6,18.9,39.4,46.6,9.9
48323,55821,49.1,50.9,13.1,95.3,3.1,0.1
48325,46965,51.5,48.5,17.3,50.4,45.5,2.1
48327,2193,51.1,48.9,27.5,37.3,58.5,1.0
48329,146387,49.6,50.4,13.5,40.1,50.9,6.0
48331,24388,49.7,50.3,21.6,24.4,64.3,8.3
48333,4881,46.7,53.3,28.7,15.8,83.6,0.3
48335,9236,61.4,38.6,18.7,38.2,49.1,9.9
48337,19568,49.5,50.5,25.5,10.1,87.3,0.2
48339,487028,49.5,50.5,14.5,21.7,69.8,4.2
48341,22172,51.9,48.1,12.8,52.6,36.0,2.2
48343,12805,48.6,51.4,24.2,8.5,66.0,23.0
48345,1172,55.9,44.1,24.8,17.2,81.1,1.0
48347,65322,47.7,52.3,15.0,18.2,60.8,18.1
48349,48073,49.5,50.5,18.8,24.7,58.9,13.9
48351,14323,50.5,49.5,21.1,3.2,74.1,21.4
48353,15082,50.4,49.6,20.4,34.8,59.0,4.1
48355,348130,49.2,50.8,15.7,61.6,31.8,3.7
48357,10546,51.4,48.6,12.5,50.2,47.5,0.2
48359,2068,53.4,46.6,19.0,12.1,74.3,6.6
48361,82737,49.6,50.4,17.6,6.4,82.1,8.3
48363,28028,49.4,50.6,20.9,18.9,76.8,2.4
48365,23880,48.3,51.7,20.0,8.7,73.4,17.1
48367,119784,50.1,49.9,17.2,11.0,84.8,1.7
48369,10124,51.8,48.2,13.8,61.0,37.2,1.6
48371,15677,56.2,43.8,15.9,67.6,26.2,5.2
48373,45757,53.6,46.4,24.3,13.9,71.5,11.0
48375,122053,51.3,48.7,14.0,36.4,47.5,9.1
48377,7479,49.3,50.7,23.1,81.2,15.7,0.3
48379,10988,50.3,49.7,27.4,8.1,86.4,2.3
48381,124862,49.1,50.9,16.2,18.1,76.0,2.5
48383,3520,53.2,46.8,15.2,67.4,29.0,3.2
48385,3365,49.5,50.5,37.8,18.5,81.1,0.1
48387,12642,48.0,52.0,26.3,7.0,73.4,17.6
48389,13978,60.2,39.8,14.5,74.4,19.2,4.6
