mn,District 4,R,27,Greg Ryan,34.48,120871
mn,District 4,LMN,27,Susan Pendergast Sindt,7.73,27109
mn,District 5,D,27,Keith Ellison,69.16,249957
mn,District 5,R,27,Frank Drake,22.32,80660
mn,District 5,LMN,27,Dennis Schuller,8.51,30759
mn,District 6,R,27,Tom Emmer,65.67,235384
mn,District 6,D,27,David Snyder,34.32,123012
mn,District 7,D,27,Collin Peterson,52.51,173571
mn,District 7,R,27,Dave Hughes,47.48,156950
mn,District 8,D,27,Rick Nolan,50.28,179106
mn,District 8,R,27,Stewart Mills,49.71,177095
mo,District 1,D,29,Lacy Clay,75.48,231604
mo,District 1,R,29,Steven Bailey,19.96,61252
mo,District 1,Lib,29,Robb Cunningham,4.54,13954
mo,District 2,R,29,Ann Wagner,58.59,238826
mo,District 2,D,29,Bill Otto,37.61,153331
mo,District 2,Lib,29,Jim Higgins,2.85,11621
mo,District 2,Grn,29,David Arnold,0.94,3839
mo,District 3,R,29,Blaine Luetkemeyer,67.84,248880
mo,District 3,D,29,Kevin Miller,27.93,102484
mo,District 3,Lib,29,Dan Hogan,3.24,11906
mo,District 3,CST,29,Doanita Simmons,0.97,3586
mo,District 4,R,29,Vicky Hartzler,67.82,225034
mo,District 4,D,29,Gordon Christensen,27.84,92385
mo,District 4,Lib,29,Mark Bliss,4.32,14355
mo,District 5,R,29,Jacob Turk,38.54,122367
mo,District 5,D,29,Emanuel Cleaver,58.43,185494
mo,District 5,Lib,29,Roy Welborn,3.02,9594
mo,District 6,R,29,Sam Graves,68.12,236938
mo,District 6,D,29,David Blackwell,28.34,98588
mo,District 6,Lib,29,Russ Monchil,2.31,8051
mo,District 6,Grn,29,Mike Diel,1.2,4202
mo,District 7,R,29,Billy Long,67.56,228001
mo,District 7,D,29,Genevieve Williams,27.37,92390
mo,District 7,Lib,29,Benjamin Brixey,5.06,17076
mo,District 8,R,29,Jason Smith,74.4,229648
mo,District 8,D,29,Dave Cowell,22.66,69949
mo,District 8,Lib,29,Jonathan Shell,2.93,9059
ms,District 1,R,28,Trent Kelly,68.84,203142
ms,District 1,D,28,Jacob Owens,27.83,82133
ms,District 1,Lib,28,Chase Wilson,2.05,6070
ms,District 1,RP,28,Cathy Toole,1.26,3742
ms,District 2,R,28,John Bouie,29.42,79773
ms,District 2,D,28,Bennie Thompson,66.79,181108
ms,District 2,I,28,Troy Ray,2.44,6622
ms,District 2,RP,28,Johnny McLeod,1.33,3623
ms,District 3,R,28,Gregg Harper,66.27,201280
ms,District 3,D,28,Dennis Quinn,30.28,91992
ms,District 3,VET,28,Roger Gerrard,2.77,8434
ms,District 3,RP,28,Lajena Sheets,0.66,2020
ms,District 4,R,28,Steven Palazzo,65.16,174783
ms,District 4,D,28,Mark Gladney,27.65,74176
ms,District 4,Lib,28,Richard McCluskey,5.29,14212
ms,District 4,RP,28,Shawn O'Hara,1.88,5063
mt,District 1,R,30,Ryan Zinke,56.29,280472
mt,District 1,D,30,Denise Juneau,40.49,201758
mt,District 1,Lib,30,Rick Breckenridge,3.2,15949
nc,District 1,D,37,G.K. Butterfield,68.6,237938
nc,District 1,R,37,H. Powell Dew,29.01,100633
nc,District 1,Lib,37,J.J. Summerell,2.38,8259
nc,District 2,R,37,George Holding,56.73,219342
nc,District 2,D,37,John McNeil,43.26,167299
nc,District 3,R,37,Walter Jones,67.38,214850
nc,District 3,D,37,Ernest Reeves,32.61,104007
nc,District 4,D,37,David Price,68.22,275501
nc,District 4,R,37,Sue Googe,31.77,128331
nc,District 5,R,37,Virginia Foxx,58.46,204943
nc,District 5,D,37,Josh Brannon,41.53,145597
nc,District 6,R,37,Mark Walker,59.28,205973
nc,District 6,D,37,Pete Glidewell,40.71,141480
nc,District 7,R,37,David Rouzer,60.97,209933
nc,District 7,D,37,J. Wesley Casteen,39.02,134344
nc,District 8,R,37,Richard Hudson,58.84,187909
nc,District 8,D,37,Thomas Mills,41.15,131428
nc,District 9,R,37,Robert Pittenger,58.25,191660
nc,District 9,D,37,Christian Cano,41.74,137335
nc,District 10,R,37,Patrick McHenry,63.15,219589
nc,District 10,D,37,Andy Millard,36.84,128114
nc,District 11,R,37,Mark Meadows,64.16,229130
nc,District 11,D,37,Rick Bryson,35.83,127972
nc,District 12,D,37,Alma Adams,67.04,232451
nc,District 12,R,37,Leon Threatt,32.95,114242
nc,District 13,R,37,Ted Budd,56.14,196736
nc,District 13,D,37,Bruce Davis,43.85,153691
nd,District 1,R,38,Kevin Cramer,69.23,233245
nd,District 1,D,38,Chase Iron Eyes,23.8,80186
nd,District 1,Lib,38,Jack Seaman,6.96,23454
ne,District 1,R,31,Jeff Fortenberry,69.56,187258
ne,District 1,D,31,Daniel Wik,30.43,81939
ne,District 2,R,31,Don Bacon,49.35,134291
ne,District 2,D,31,Brad Ashford,47.31,128739
ne,District 2,Lib,31,Steven Laird,3.32,9057
ne,District 3,R,31,Adrian Smith,0,0
nh,District 1,D,33,Carol Shea-Porter,44.17,161828
nh,District 1,R,33,Frank Guinta,42.85,157011
nh,District 1,I,33,Shawn O'Connor,9.44,34612
nh,District 1,Lib,33,Robert Lombardo,1.86,6842
nh,District 1,I,33,Brendan Kelly,1.65,6046
nh,District 2,D,33,Ann Kuster,49.79,174386
nh,District 2,R,33,Jim Lawrence,45.39,158960
nh,District 2,I,33,John Babiarz,4.8,16843
nj,District 1,D,34,Donald Norcross,59.84,178655
nj,District 1,R,34,Bob Patterson,36.92,110235
nj,District 1,I,34,Mike Berman,0.64,1916
nj,District 1,Lib,34,William Sihr,0.78,2352
nj,District 1,I,34,Scot Tomaszewski,1.79,5365
nj,District 2,R,34,Frank LoBiondo,59.39,167816
nj,District 2,D,34,David Cole,37.06,104726
nj,District 2,Lib,34,John Ordille,1.26,3562
nj,District 2,I,34,Eric Beechwood,0.46,1322
nj,District 2,I,34,James Keenan,0.88,2490
nj,District 2,I,34,Gabriel Franco,0.41,1159
nj,District 2,I,34,Steven Fenichel,0.51,1460
nj,District 3,R,34,Tom MacArthur,59.51,177522
nj,District 3,D,34,Frederick LaVergne,38.62,115212
nj,District 3,CST,34,Lawrence Berlinski,1.85,5541
nj,District 4,R,34,Chris Smith,63.74,206137
nj,District 4,D,34,Lorna Phillipson,33.51,108373
nj,District 4,I,34,Hank Schroeder,1.75,5684
nj,District 4,Lib,34,Jeremy Marcus,0.97,3168
nj,District 5,D,34,Joshua Gottheimer,50.53,156863
nj,District 5,R,34,Scott Garrett,47.24,146643
nj,District 5,Lib,34,Claudio Belusic,2.21,6890
nj,District 6,D,34,Frank Pallone,62.95,150971
nj,District 6,R,34,Brent Sonnek-Schmelz,35.69,85613
nj,District 6,Grn,34,Rajit Malliah,0.7,1695
nj,District 6,Lib,34,Judith Shamy,0.64,1536
nj,District 7,D,34,Peter Jacob,43.02,146350
nj,District 7,R,34,Leonard Lance,54.18,184309
nj,District 7,Lib,34,Dan O'Neill,1.54,5252
nj,District 7,I,34,Arthur Haussmann,1.23,4208
nj,District 8,D,34,Albio Sires,76.92,124381
nj,District 8,R,34,Agha Khan,18.6,30085
nj,District 8,I,34,Pablo Olivera,2.53,4102
nj,District 8,Lib,34,Dan Delaney,1.92,3114
nj,District 9,D,34,Bill Pascrell,69.6,151823
nj,District 9,R,34,Hector Castillo,28.14,61384
nj,District 9,I,34,Jeff Boss,0.83,1819
nj,District 9,Lib,34,Diego Rivera,1.41,3082
nj,District 10,D,34,Donald Payne Jr.,85.6,181591
nj,District 10,R,34,David Pinckney,11.99,25452
nj,District 10,I,34,Joanne Miller,1.62,3448
nj,District 10,I,34,Aaron Fraser,0.77,1636
nj,District 11,R,34,Rodney Frelinghuysen,58.15,192538
nj,District 11,D,34,Joseph Wenzel,38.72,128232
nj,District 11,I,34,Thomas Depasquale,2.08,6914
nj,District 11,Lib,34,Jeff Hetrick,1.03,3420
nj,District 12,D,34,Bonnie Watson Coleman,62.64,162383
nj,District 12,R,34,Steven Uccio,32.26,83633
nj,District 12,I,34,Edward Forchion,2.09,5437
nj,District 12,Lib,34,Thomas Fitzpatrick,0.85,2215
nj,District 12,I,34,Robert Shapiro,0.96,2501
nj,District 12,Grn,34,Steven Welzer,0.72,1873
nj,District 12,I,34,Michael Bollentin,0.44,1154
nm,District 1,D,35,Michelle Lujan Grisham,65.12,179380
nm,District 1,R,35,Richard Priem,34.87,96061
nm,District 2,R,35,Steve Pearce,62.77,142499
nm,District 2,D,35,Merrie Lee Soules,37.22,84514
nm,District 3,D,35,Ben Ray Lujan,62.54,167848
nm,District 3,R,35,Michael Romero,37.45,100529
nv,District 1,D,32,Dina Titus,61.84,116045
nv,District 1,R,32,Mary Perry,28.8,54053
nv,District 1,NPD,32,Reuben D'Silva,7.35,13806
nv,District 1,IAP,32,Kamau Bakari,1.98,3722
nv,District 2,R,32,Mark Amodei,58.34,182452
nv,District 2,D,32,Chip Evans,36.9,115395
nv,District 2,IAP,32,John Everhart,2.76,8660
nv,District 2,NPD,32,Drew Knight,1.98,6204
nv,District 3,D,32,Jacky Rosen,47.22,146653
nv,District 3,R,32,Danny Tarkanian,45.96,142726
nv,District 3,IAP,32,Warren Markowitz,3.72,11580
nv,District 3,NPD,32,David Goossen,3.07,9551
nv,District 4,R,32,Cresent Hardy,44.54,118220
nv,District 4,D,32,Ruben Kihuen,48.48,128680
nv,District 4,IAP,32,Mike Little,3.13,8307
nv,District 4,Lib,32,Steve Brown,3.83,10184
ny,District 1,R,36,Lee Zeldin,58.95,174682
ny,District 1,D,36,Anna Throne-Holst,41.04,121640
ny,District 2,R,36,Peter King,62.38,171915
ny,District 2,D,36,DuWayne Gregory,37.61,103643
ny,District 3,D,36,Thomas Suozzi,52.39,156315
ny,District 3,R,36,Jack Martins,47.6,142023
ny,District 4,D,36,Kathleen Rice,59.39,173796
ny,District 4,R,36,David Gurfein,40.6,118821
ny,District 5,D,36,Gregory Meeks,85.47,184179
ny,District 5,R,36,Michael O'Reilly,13,28030
ny,District 5,Grn,36,Frank Francois,1.51,3269
ny,District 6,D,36,Grace Meng,71.89,126018
ny,District 6,R,36,Danniel Maio,26.97,47278
ny,District 6,Oth,36,Haris Bhatti,1.12,1979
ny,District 7,D,36,Nydia Velazquez,90.72,158972
ny,District 7,R,36,Allan Romaguera,9.27,16255
ny,District 8,D,36,Hakeem Jeffries,93.24,199747
ny,District 8,Con,36,Daniel Cavanagh,6.75,14468
ny,District 9,D,36,Yvette Clarke,92.33,200266
ny,District 9,Con,36,Alan Bellone,7.66,16617
ny,District 10,D,36,Jerrold Nadler,77.46,170286
ny,District 10,R,36,Philip Rosenthal,22.53,49530
ny,District 11,R,36,Dan Donovan,62.19,134366
ny,District 11,D,36,Richard Reichard,36.13,78066
ny,District 11,Grn,36,Henry Bardel,1.66,3607
ny,District 12,D,36,Carolyn Maloney,82.97,219165
ny,District 12,R,36,Robert Ardini,17.02,44981
ny,District 13,D,36,Adriano Espaillat,88.78,187382
ny,District 13,R,36,Tony Evans,6.87,14501
ny,District 13,Grn,36,Daniel Vila Rivera,3.52,7448
ny,District 13,Oth,36,Scott Fenstermaker,0.81,1714
ny,District 14,D,36,Joe Crowley,82.61,134603
ny,District 14,R,36,Frank Spotorno,17.38,28332
ny,District 15,D,36,Jose E. Serrano,95.23,150058
ny,District 15,R,36,Alejandro Vega,3.55,5606
ny,District 15,Con,36,Eduardo Ramirez,1.2,1899
ny,District 16,D,36,Eliot Engel,94.67,192671
ny,District 16,Oth,36,Derickson Lawrence,5.32,10840
ny,District 17,D,36,Nita Lowey,0,0
ny,District 18,R,36,Phil Oliva,44.79,120967
ny,District 18,D,36,Sean Patrick Maloney,55.2,149056
ny,District 19,R,36,John Faso,54.73,153143
ny,District 19,D,36,Zephyr Teachout,45.26,126641
ny,District 20,D,36,Paul Tonko,67.61,195005
ny,District 20,R,36,Joe Vitollo,32.38,93407
ny,District 21,R,36,Elise Stefanik,66.14,164212
ny,District 21,D,36,Mike Derrick,29.26,72637
ny,District 21,Grn,36,Matthew Funiciello,4.58,11394
ny,District 22,R,36,Claudia Tenney,46.98,120777
ny,District 22,D,36,Kim Myers,40.44,103955
ny,District 22,RP,36,Martin Babinec,12.56,32303
ny,District 23,D,36,John Plumb,41.85,107822
ny,District 23,R,36,Thomas Reed,58.14,149779
ny,District 24,R,36,John Katko,61.02,170532
ny,District 24,D,36,Colleen Deacon,38.97,108928
ny,District 25,D,36,Louise Slaughter,55.75,169199
ny,District 25,R,36,Mark Assini,44.24,134285
ny,District 26,D,36,Brian Higgins,74.37,193518
ny,District 26,R,36,Shelly Schratz,25.62,66688
ny,District 27,R,36,Chris Collins,67.65,207510
ny,District 27,D,36,Diana Kastenbaum,32.34,99222
oh,District 1,R,39,Steve Chabot,59.57,205283
oh,District 1,D,39,Michele Young,40.42,139279
oh,District 2,R,39,Brad Wenstrup,66.61,215265
oh,District 2,D,39,William Smith,33.38,107859
oh,District 3,D,39,Joyce Beatty,68.28,189536
oh,District 3,R,39,John Adams,31.71,88040
oh,District 4,R,39,Jim Jordan,68.1,205669
oh,District 4,D,39,Janet Garrett,31.89,96334
oh,District 5,R,39,Bob Latta,70.99,240036
oh,District 5,D,39,James Neu,29,98045
oh,District 6,R,39,Bill Johnson,70.64,209177
oh,District 6,D,39,Michael Lorentz,29.35,86938
oh,District 7,R,39,Bob Gibbs,64.11,194146
oh,District 7,D,39,Roy Rich,28.92,87602
oh,District 7,I,39,Dan Phillip,6.95,21062
oh,District 8,R,39,Warren Davidson,68.98,219453
oh,District 8,D,39,Steven Fought,26.81,85313
oh,District 8,Grn,39,Derrick Hendricks,4.2,13371
oh,District 9,D,39,Marcy Kaptur,68.52,187926
oh,District 9,R,39,Donald Larson,31.47,86311
oh,District 10,R,39,Mike Turner,64.36,210256
oh,District 10,D,39,Robert Klepinger,32.43,105947
oh,District 10,I,39,Tom McMasters,3.2,10463
oh,District 11,D,39,Marcia Fudge,80.07,233285
oh,District 11,R,39,Beverly Goldstein,19.92,58066
oh,District 12,R,39,Pat Tiberi,66.6,243970
oh,District 12,D,39,Ed Albertson,29.88,109455
oh,District 12,Grn,39,Joe Manchik,3.5,12848
oh,District 13,D,39,Tim Ryan,67.64,203430
oh,District 13,R,39,Richard Morckel,32.35,97312
oh,District 14,R,39,David Joyce,62.72,214618
oh,District 14,D,39,Michael Wager,37.27,127547
oh,District 15,R,39,Steve Stivers,66.22,216186
oh,District 15,D,39,Scott Wharton,33.77,110272
oh,District 16,R,39,Jim Renacci,65.37,221495
oh,District 16,D,39,Keith Mundy,34.62,117296
ok,District 1,R,40,Jim Bridenstine,0,0
ok,District 2,R,40,Markwayne Mullin,70.6,189612
ok,District 2,D,40,Joshua Harris-Till,23.2,62307
ok,District 2,I,40,John McCarthy,6.18,16618
ok,District 3,R,40,Frank Lucas,78.29,227276
ok,District 3,D,40,Frankie Robbins,21.7,63008
ok,District 4,R,40,Tom Cole,69.63,203942
ok,District 4,D,40,Christina Owen,26.07,76380
ok,District 4,Lib,40,Sevier White,4.28,12548
ok,District 5,R,40,Steve Russell,57.1,160012
ok,District 5,D,40,Al McAffrey,36.8,103122
ok,District 5,Lib,40,Zachary Knight,6.09,17084
or,District 1,D,41,Suzanne Bonamici,59.6,207190
or,District 1,R,41,Brian Heinrich,37.25,129495
or,District 1,Lib,41,Kyle Sheahan,3.13,10894
or,District 2,R,41,Greg Walden,72.1,267179
or,District 2,D,41,James Crary,27.89,103383
or,District 3,IP,41,David Walker,20.32,71758
or,District 3,D,41,Earl Blumenauer,72.57,256159
or,District 3,Prg,41,David Delk,7.09,25059
or,District 4,R,41,Art Robinson,39.82,155271
or,District 4,D,41,Peter DeFazio,55.51,216442
or,District 4,PAG,41,Mike Beilstein,3.02,11807
or,District 4,Lib,41,Gil Guthrie,1.62,6349
or,District 5,D,41,Kurt Schrader,53.6,178405
or,District 5,R,41,Colm Willis,43.21,143839
or,District 5,PAG,41,Marvin Sandnes,3.17,10583
pa,District 1,D,42,Robert Brady,82.19,237882
pa,District 1,R,42,Deborah Williams,17.8,51516
pa,District 2,D,42,Dwight Evans,90.16,310770
pa,District 2,R,42,James Jones,9.83,33911
pa,District 3,R,42,Mike Kelly,0,0
pa,District 4,R,42,Scott Perry,66.1,216772
pa,District 4,D,42,Joshua Burkholder,33.89,111158
pa,District 5,R,42,Glenn Thompson,67.25,200627
pa,District 5,D,42,Kerith Strano Taylor,32.74,97686
pa,District 6,R,42,Ryan Costello,57.29,203671
pa,District 6,D,42,Mike Parrish,42.7,151800
pa,District 7,R,42,Patrick Meehan,59.73,219314
pa,District 7,D,42,Mary Ellen Balchunis,40.26,147808
pa,District 8,R,42,Brian Fitzpatrick,54.48,206607
pa,District 8,D,42,Steve Santarsiero,45.51,172571
pa,District 9,R,42,Bill Shuster,63.43,183798
pa,District 9,D,42,Art Halvorson,36.56,105958
pa,District 10,R,42,Tom Marino,70.29,208106
pa,District 10,D,42,Michael Molesevich,29.7,87956
pa,District 11,R,42,Lou Barletta,63.7,194889
pa,District 11,D,42,Mike Marsicano,36.29,111025
pa,District 12,R,42,Keith Rothfus,61.94,217449
pa,District 12,D,42,Erin McClelland,38.05,133607
pa,District 13,D,42,Brendan Boyle,0,0
pa,District 14,D,42,Mike Doyle,74.31,252709
pa,District 14,R,42,Lenny McAllister,25.68,87334
pa,District 15,R,42,Charles Dent,58.38,184562
pa,District 15,D,42,Rick Daugherty,38.03,120233
pa,District 15,Lib,42,Paul Rizzo,3.57,11310
pa,District 16,R,42,Lloyd Smucker,53.9,167698
pa,District 16,D,42,Christina Hartman,42.74,132969
pa,District 16,Lib,42,Shawn House,3.34,10408
pa,District 17,R,42,Matt Connolly,46.19,133719
pa,District 17,D,42,Matt Cartwright,53.8,155766
pa,District 18,R,42,Tim Murphy,0,0
ri,District 1,D,44,David Cicilline,64.67,129272
ri,District 1,R,44,Russell Taub,35.32,70608
ri,District 2,D,44,Jim Langevin,58.16,131968
ri,District 2,R,44,Rhue Reis,30.81,69918
ri,District 2,I,44,Jeffrey Johnson,7.1,16116
ri,District 2,I,44,Salvatore Caiozzo,3.9,8867
sc,District 1,R,45,Mark Sanford,58.64,186735
sc,District 1,D,45,Dimitri Cherny,36.89,117487
sc,District 1,Lib,45,Michael Grier,3.59,11451
sc,District 1,Amr,45,Albert Travison,0.85,2730
sc,District 2,R,45,Joe Wilson,60.31,183766
sc,District 2,D,45,Arik Bjorn,35.93,109488
sc,District 2,Amr,45,Eddie McCain,3.75,11436
sc,District 3,R,45,Jeff Duncan,72.94,196793
sc,District 3,D,45,Hosea Cleveland,27.05,72993
sc,District 4,R,45,Trey Gowdy,67.22,197235
sc,District 4,D,45,Chris Fedalei,31.05,91106
sc,District 4,CST,45,Michael Chandler,1.71,5045
sc,District 5,R,45,Mick Mulvaney,59.11,175139
sc,District 5,D,45,Fran Person,38.79,114936
sc,District 5,Amr,45,Rudy Barnes,2.08,6190
sc,District 6,D,45,Jim Clyburn,70.15,179351
sc,District 6,R,45,Laura Sterling,27.63,70636
sc,District 6,Lib,45,Rich Piotrowski,1.22,3135
sc,District 6,Grn,45,Prince Mallory,0.98,2518
sc,District 7,R,45,Tom Rice,60.74,170826
sc,District 7,D,45,Mal Hyman,39.25,110378
sd,District 1,R,46,Kristi Noem,64.1,237141
sd,District 1,D,46,Paula Hawks,35.89,132792
tn,District 1,R,47,Phil Roe,78.41,196563
tn,District 1,D,47,Alan Bohms,15.36,38513
tn,District 1,I,47,Robert Franklin,6.22,15605
tn,District 2,R,47,John Duncan,75.64,212313
tn,District 2,D,47,Stuart Starr,24.35,68373
tn,District 3,R,47,Chuck Fleischmann,66.39,176440
tn,District 3,D,47,Melody Shekari,28.84,76664
tn,District 3,I,47,Rick Tyler,1.91,5091
tn,District 3,I,47,Cassandra Mitchell,1.9,5069
tn,District 3,I,47,Topher Kersting,0.93,2489
tn,District 4,R,47,Scott DesJarlais,65.03,165594
tn,District 4,D,47,Steven Reynolds,34.96,89018
tn,District 5,R,47,Stacy Snyder,37.45,102220
tn,District 5,D,47,Jim Cooper,62.54,170729
tn,District 6,R,47,Diane Black,71.08,202038
tn,District 6,D,47,David Kent,21.79,61940
tn,District 6,I,47,David Ross,7.12,20241
tn,District 7,R,47,Marsha Blackburn,72.17,199057
tn,District 7,D,47,Tharon Chandler,23.54,64938
tn,District 7,I,47,Leonard Ladner,4.28,11810
tn,District 8,R,47,David Kustoff,68.78,193353
tn,District 8,D,47,Rickey Hobson,25.05,70426
tn,District 8,I,47,Shelia Godwin,2.28,6418
tn,District 8,I,47,Mark Rawles,0.86,2432
tn,District 8,I,47,James Hart,1.43,4045
tn,District 8,I,47,Adrian Montague,0.87,2472
tn,District 8,I,47,Karen Talley-Lane,0.7,1970
tn,District 9,D,47,Steve Cohen,78.78,169911
tn,District 9,R,47,Wayne Alberson,18.81,40580
tn,District 9,I,47,Paul Cook,2.39,5165
tx,District 1,R,48,Louie Gohmert,73.94,192066
tx,District 1,D,48,Shirley McKellar,24.11,62635
tx,District 1,Lib,48,Phil Gray,1.94,5044
tx,District 2,R,48,Ted Poe,60.64,168524
tx,District 2,D,48,Pat Bryan,36.01,100077
tx,District 2,Lib,48,James Veasaw,2.3,6418
tx,District 2,Grn,48,Joshua Darr,1.03,2872
tx,District 3,R,48,Sam Johnson,61.26,193063
tx,District 3,D,48,Adam Bell,34.51,108780
tx,District 3,Lib,48,Scott Jameson,3.3,10408
tx,District 3,Grn,48,Paul Blair,0.91,2893
tx,District 4,R,48,John Ratcliffe,87.99,215705
tx,District 4,Lib,48,Cody Wommack,12,29437
tx,District 5,R,48,Jeb Hensarling,80.61,155149
tx,District 5,Lib,48,Ken Ashby,19.38,37311
tx,District 6,R,48,Joe Barton,58.34,159213
tx,District 6,D,48,Ruby Faye Woolridge,39.02,106510
tx,District 6,Grn,48,Darrel Smith,2.62,7172
tx,District 7,R,48,John Culberson,56.19,143369
tx,District 7,D,48,James Cargas,43.8,111774
tx,District 8,R,48,Kevin Brady,0,0
tx,District 9,D,48,Al Green,80.64,151884
tx,District 9,R,48,Jeff Martin,19.35,36454
tx,District 10,R,48,Michael McCaul,57.37,178926
tx,District 10,D,48,Tawana Cadien,38.39,119728
tx,District 10,Lib,48,Bill Kelsey,4.22,13174
tx,District 11,R,48,Mike Conaway,89.5,201476
tx,District 11,Lib,48,Nicholas Landholt,10.49,23613
tx,District 12,R,48,Kay Granger,69.41,196331
tx,District 12,D,48,Bill Bradshaw,26.84,75938
tx,District 12,Lib,48,Ed Colliver,3.74,10586
tx,District 13,R,48,Mac Thornberry,89.98,198730
tx,District 13,Lib,48,Calvin DeWeese,6.65,14687
tx,District 13,Grn,48,Rusty Tomlinson,3.36,7437
tx,District 14,R,48,Randy Weber,61.87,160340
tx,District 14,D,48,Michael Cole,38.12,98815
tx,District 15,D,48,Vicente Gonzalez,57.33,101592
tx,District 15,R,48,Tim Westley,37.65,66732
tx,District 15,Grn,48,Vanessa Tijerina,3.06,5439
tx,District 15,Lib,48,Ross Leone,1.93,3435
tx,District 16,D,48,Beto O'Rourke,85.77,148027
tx,District 16,Lib,48,Jaime Perez,9.93,17144
tx,District 16,Grn,48,Mary Gourdoux,4.29,7413
tx,District 17,R,48,Bill Flores,60.83,149157
tx,District 17,D,48,William Matta,35.21,86352
tx,District 17,Lib,48,Clark Patterson,3.94,9685
tx,District 18,D,48,Sheila Jackson Lee,73.48,149928
tx,District 18,R,48,Lori Bartley,23.64,48248
tx,District 18,Grn,48,Thomas Kleven,2.86,5838
tx,District 19,R,48,Jodey Arrington,86.65,175980
tx,District 19,Lib,48,Troy Bonar,8.53,17339
tx,District 19,Grn,48,Mark Lawson,4.8,9761
tx,District 20,D,48,Joaquin Castro,79.73,149522
tx,District 20,Lib,48,Jeffrey Blunt,15.47,29023
tx,District 20,Grn,48,Paul Pipkin,4.78,8969
tx,District 21,D,48,Tom Wakely,36.4,129253
tx,District 21,R,48,Lamar Smith,57.04,202523
tx,District 21,Lib,48,Mark Loewe,4.14,14698
tx,District 21,Grn,48,Tony Diaz,2.4,8520
tx,District 22,R,48,Pete Olson,59.53,181663
tx,District 22,D,48,Mark Gibson,40.46,123462
tx,District 23,D,48,Pete Gallego,46.8,106049
tx,District 23,R,48,Will Hurd,48.46,109816
tx,District 23,Lib,48,Ruben Corvalan,4.72,10717
tx,District 24,R,48,Kenny Marchant,56.22,154364
tx,District 24,D,48,Jan McDowell,39.28,107845
tx,District 24,Lib,48,Mike Kolls,3.12,8574
tx,District 24,Grn,48,Kevin McCormick,1.36,3742
tx,District 25,R,48,Roger Williams,58.39,180579
tx,District 25,D,48,Kathi Thomas,37.69,116552
tx,District 25,Lib,48,Loren Schneiderman,3.91,12092
tx,District 26,R,48,Michael Burgess,66.34,210313
tx,District 26,D,48,Eric Mauck,29.63,93954
tx,District 26,Lib,48,Mark Boler,4.01,12734
tx,District 27,R,48,Blake Farenthold,61.71,141722
tx,District 27,D,48,Roy Barrera,38.28,87931
tx,District 28,R,48,Zeffen Hardin,31.3,57683
tx,District 28,D,48,Henry Cuellar,66.19,121980
tx,District 28,Grn,48,Michael Cary,2.5,4607
tx,District 29,D,48,Gene Green,72.45,95508
tx,District 29,R,48,Julio Garza,23.98,31619
tx,District 29,Lib,48,Ruben Perez,2.44,3229
tx,District 29,Grn,48,James Partsch-Galvan,1.1,1453
tx,District 30,D,48,Eddie Bernice Johnson,77.91,169905
tx,District 30,R,48,Charles Lingerfelt,18.96,41365
tx,District 30,Lib,48,Jarrett Woods,2.17,4740
tx,District 30,Grn,48,Thom Prentice,0.94,2051
tx,District 31,R,48,John Carter,58.36,165678
tx,District 31,D,48,Mike Clark,36.47,103543
tx,District 31,Lib,48,Scott Ballard,5.15,14638
tx,District 32,R,48,Pete Sessions,71.08,162212
tx,District 32,Lib,48,Ed Rankin,18.97,43297
tx,District 32,Grn,48,Gary Stuard,9.94,22692
tx,District 33,D,48,Marc Veasey,73.7,92914
tx,District 33,R,48,Mark Mitchell,26.29,33156
tx,District 34,D,48,Filemon Vela,62.67,104513
tx,District 34,R,48,Rey Gonzalez,37.32,62240
tx,District 35,D,48,Lloyd Doggett,63.05,124161
tx,District 35,R,48,Susan Narvaiz,31.59,62212
tx,District 35,Lib,48,Rhett Smith,3.29,6484
tx,District 35,Grn,48,Scott Trimble,2.06,4064
tx,District 36,R,48,Brian Babin,88.71,203779
tx,District 36,Grn,48,Hal Ridley,11.28,25911
ut,District 1,R,49,Rob Bishop,65.37,157106
ut,District 1,D,49,Peter Clemens,27.21,65403
ut,District 1,Lib,49,Craig Bowden,5.71,13734
ut,District 1,Una,49,Chadwick Fairbanks,1.69,4068
ut,District 2,R,49,Chris Stewart,61.48,149838
ut,District 2,D,49,Charlene Albarran,34.11,83131
ut,District 2,CST,49,Paul McCollaum,4.4,10724
ut,District 3,R,49,Jason Chaffetz,73.27,186743
ut,District 3,D,49,Stephen Tryon,26.72,68104
ut,District 4,R,49,Mia Love,53.51,123459
ut,District 4,D,49,Doug Owens,41.73,96284
ut,District 4,CST,49,Collin Simonsen,4.75,10959
va,District 1,R,51,Rob Wittman,60.89,221826
va,District 1,D,51,Matt Rowe,35.77,130320
va,District 1,I,51,Gail Parker,3.33,12150
va,District 2,R,51,Scott Taylor,61.73,172586
va,District 2,D,51,Shaun Brown,38.26,106979
va,District 3,D,51,Robert Scott,66.85,199748
va,District 3,R,51,Marty Williams,33.14,99047
va,District 4,D,51,Donald McEachin,57.26,191939
va,District 4,R,51,Michael Wade,42.73,143261
va,District 5,R,51,Tom Garrett,58.31,206577
va,District 5,D,51,Jane Dittmar,41.68,147656
va,District 6,R,51,Robert Goodlatte,66.71,223915
va,District 6,D,51,Kai Degner,33.28,111699
va,District 7,R,51,Dave Brat,57.86,217968
