GEO.id,County_FIPS,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
0500000US12055,12055,"Highlands County, Florida",74414,1540,4419,1281,7202,1586,28306,2747,15596,1915,5789,1305,7703,1431,5399,1242
0500000US12057,12057,"Hillsborough County, Florida",911606,449,47753,3639,59853,3867,238276,8216,181169,5739,88653,5276,187657,7114,108245,5338
0500000US12061,12061,"Indian River County, Florida",111187,1090,4580,1626,7412,1829,39047,3439,23857,2200,7864,1587,14595,1798,13832,2347
0500000US12063,12063,"Jackson County, Florida",35608,447,1582,482,5238,848,13893,1117,8046,1102,1970,653,3064,726,1815,596
0500000US12069,12069,"Lake County, Florida",239426,1138,6234,1357,16688,2444,79771,4871,57342,5506,25302,3035,36496,3466,17593,2544
0500000US12071,12071,"Lee County, Florida",522733,821,31271,3794,36524,3834,163056,8174,112367,5691,42557,3412,83120,4494,53838,3832
0500000US12073,12073,"Leon County, Florida",165784,481,4117,964,7419,1514,32276,3106,33192,2380,15664,2097,41255,2583,31861,2230
0500000US12075,12075,"Levy County, Florida",29390,417,920,471,3487,979,12187,1311,6423,1143,2421,899,2433,585,1519,846
0500000US12081,12081,"Manatee County, Florida",267980,1137,13386,2364,18747,2314,84698,5335,56942,4360,22049,2598,44362,3428,27796,2757
0500000US12083,12083,"Marion County, Florida",253157,1522,7972,1698,20459,3142,97176,5879,56029,5053,21523,3072,33387,3567,16611,2807
0500000US12085,12085,"Martin County, Florida",118719,1102,5516,1330,5306,1473,27563,2709,28598,2682,11310,1861,26314,2971,14112,1979
0500000US12086,12086,"Miami-Dade County, Florida",1900999,196,210437,7758,163191,6535,543897,13263,291064,11355,171973,7482,331466,9809,188971,7886
0500000US12087,12087,"Monroe County, Florida",60719,849,2163,734,3620,1181,14788,1760,13812,1580,5404,1121,13581,1420,7351,1182
0500000US12089,12089,"Nassau County, Florida",57352,498,2582,818,3411,900,21041,2158,13235,1702,4039,1103,7482,1177,5562,1302
0500000US12091,12091,"Okaloosa County, Florida",135944,937,3279,1202,8298,1583,32869,2575,35633,3159,15223,2027,27103,3075,13539,1954
0500000US12093,12093,"Okeechobee County, Florida",27982,1635,2861,1008,4228,1156,10840,1527,5350,1209,1707,593,1996,612,1000,512
0500000US12095,12095,"Orange County, Florida",853661,600,39332,4009,57528,5796,220695,9521,172427,8411,89449,7187,185472,8548,88758,6174
0500000US12097,12097,"Osceola County, Florida",211863,1125,9737,1935,16151,2762,70126,5390,49796,5278,23459,3371,30283,3209,12311,1995
0500000US12099,12099,"Palm Beach County, Florida",1037416,462,56364,5321,61569,4822,250196,8501,208145,7272,90350,5215,235235,7064,135557,4687
0500000US12101,12101,"Pasco County, Florida",359938,722,11433,1666,29159,2840,116638,4906,81743,4009,41503,3489,51700,3181,27762,2534
0500000US12103,12103,"Pinellas County, Florida",723146,383,19642,2364,44923,3402,207443,8171,166167,6153,68856,4389,141158,5395,74957,4347
0500000US12105,12105,"Polk County, Florida",446224,469,30974,3645,42299,3381,159990,5827,87543,4726,40096,3373,56693,4084,28629,2600
0500000US12107,12107,"Putnam County, Florida",51497,813,3299,1057,7029,1572,19551,1910,12621,1407,3713,958,3267,909,2017,804
0500000US12109,12109,"St. Johns County, Florida",159933,1501,1798,634,6343,1604,34500,3603,33238,2849,12738,2254,45861,3869,25455,3181
0500000US12111,12111,"St. Lucie County, Florida",215288,2136,15621,3054,17147,2848,75783,6038,43100,4514,20670,2596,26364,3471,16603,3231
0500000US12113,12113,"Santa Rosa County, Florida",116678,802,3632,1183,9315,1747,29938,2868,27543,3029,13628,2437,22442,2972,10180,1567
0500000US12115,12115,"Sarasota County, Florida",320744,1046,7961,1596,15277,2714,96469,5783,64127,4087,24823,2540,66917,4122,45170,3643
0500000US12117,12117,"Seminole County, Florida",313322,835,7838,2254,11465,2273,68669,4169,61627,5240,51110,4043,76971,4549,35642,3076
0500000US12119,12119,"Sumter County, Florida",105817,524,1623,772,6155,1650,32508,4161,22993,2809,7630,2057,21538,4307,13370,2927
0500000US12121,12121,"Suwannee County, Florida",28101,1755,1405,558,3566,1478,10259,1977,6716,1718,2611,777,2542,1028,1002,566
0500000US12123,12123,"Taylor County, Florida",18384,1826,789,531,2980,893,7465,1447,3647,978,1781,758,1257,719,465,416
0500000US12127,12127,"Volusia County, Florida",382433,652,8665,1430,28232,3041,129175,5036,89338,4154,40943,3188,59187,4125,26893,2454
0500000US12129,12129,"Wakulla County, Florida",23372,1061,657,654,1696,938,10020,1474,5847,1227,2360,968,2094,791,698,448
0500000US12131,12131,"Walton County, Florida",47198,931,1344,682,4031,1040,14000,1515,12876,2293,3329,778,7190,1589,4428,1244
0500000US12133,12133,"Washington County, Florida",16261,876,1054,382,2699,779,6345,1154,3483,754,685,327,1459,481,536,357
0500000US13009,13009,"Baldwin County, Georgia",27710,986,597,397,4236,1491,10354,1584,6143,1511,1298,628,2549,844,2533,763
0500000US13013,13013,"Barrow County, Georgia",48634,757,2760,888,6307,1493,17410,1590,11100,1416,2998,740,5787,1171,2272,736
0500000US13015,13015,"Bartow County, Georgia",67058,1324,3691,1577,8127,1656,23517,2502,15139,1920,5184,1518,7934,1798,3466,980
0500000US13021,13021,"Bibb County, Georgia",99505,361,3554,1011,10578,1720,32057,2269,21733,2292,6426,1225,14947,1922,10210,1340
0500000US13029,13029,"Bryan County, Georgia",21578,1269,998,522,1900,764,5560,1102,5664,1058,1811,673,3340,823,2305,883
0500000US13031,13031,"Bulloch County, Georgia",39261,815,1947,755,2762,891,9907,1770,9615,1870,3879,1044,5362,1213,5789,1330
0500000US13033,13033,"Burke County, Georgia",15616,1214,1328,795,2381,779,6007,1480,3150,1041,1241,699,941,481,568,564
0500000US13035,13035,"Butts County, Georgia",16908,1000,602,321,2217,765,8475,1296,2470,880,1098,535,1332,719,714,488
0500000US13039,13039,"Camden County, Georgia",32984,835,757,514,2025,754,11362,1531,8562,1301,2648,966,5107,1376,2523,790
0500000US13045,13045,"Carroll County, Georgia",71676,1017,4490,1327,6921,1526,24716,2411,17265,2217,3762,1019,9018,1602,5504,1446
0500000US13047,13047,"Catoosa County, Georgia",45017,1215,1106,492,4907,1155,14224,1752,10814,1694,5070,1225,6310,1222,2586,882
0500000US13051,13051,"Chatham County, Georgia",189564,699,7267,1768,12006,2106,46001,3139,50219,3719,13261,1837,38356,3015,22454,2481
0500000US13055,13055,"Chattooga County, Georgia",18093,1588,1597,547,2432,804,7493,1216,3698,973,1061,447,1114,455,698,409
0500000US13057,13057,"Cherokee County, Georgia",156090,1098,6021,1739,7035,1925,36705,4097,32218,3322,13626,2105,40354,3612,20131,2728
0500000US13059,13059,"Clarke County, Georgia",66094,825,3543,983,6338,1661,12402,1511,9984,1753,4221,1031,15418,1972,14188,1732
0500000US13063,13063,"Clayton County, Georgia",169140,605,10316,1764,15587,1985,56506,4466,42623,3598,11815,1736,21174,2685,11119,1651
0500000US13067,13067,"Cobb County, Georgia",491820,207,25390,3535,22389,3080,93576,5467,93459,4508,34847,3328,145021,6144,77138,4560
0500000US13069,13069,"Coffee County, Georgia",27573,1440,603,428,4117,1355,11733,1435,4006,1026,3033,1546,2232,864,1849,760
0500000US13071,13071,"Colquitt County, Georgia",29408,1101,1849,753,4953,1304,10730,1564,6306,1218,1770,706,1806,767,1994,721
0500000US13073,13073,"Columbia County, Georgia",93923,1517,2147,1083,6029,1623,20781,2780,21732,2992,9988,2095,22076,2547,11170,1521
0500000US13077,13077,"Coweta County, Georgia",91374,1476,3114,721,5605,990,28793,2810,21507,2466,5803,1082,17385,2147,9167,1608
0500000US13081,13081,"Crisp County, Georgia",14756,1117,1289,665,1742,778,5731,1175,2909,834,555,370,1668,756,862,419
0500000US13085,13085,"Dawson County, Georgia",16935,1034,1261,1157,933,544,5102,1173,3643,1129,932,418,2954,1019,2110,856
0500000US13087,13087,"Decatur County, Georgia",19036,1535,939,464,2494,1230,7487,1354,4039,1068,1187,470,1714,644,1176,549
0500000US13089,13089,"DeKalb County, Georgia",495433,567,26275,3258,34046,4315,100211,5598,93657,4645,32153,3061,121469,5320,87622,4535
0500000US13091,13091,"Dodge County, Georgia",14226,919,462,169,1358,535,6787,1021,2880,757,837,384,1389,593,513,281
0500000US13095,13095,"Dougherty County, Georgia",57988,688,2969,802,7449,1550,18604,1852,12792,1675,3935,864,7457,1394,4782,1052
0500000US13097,13097,"Douglas County, Georgia",89945,538,2693,828,7050,1496,26040,2703,21529,2576,4238,1205,17894,2332,10501,2057
0500000US13103,13103,"Effingham County, Georgia",36387,613,1113,542,4354,1055,13566,1367,9658,1617,2496,663,3675,948,1525,616
0500000US13107,13107,"Emanuel County, Georgia",15920,1538,1389,732,2773,778,6327,1334,2233,730,947,398,1131,493,1120,480
0500000US13111,13111,"Fannin County, Georgia",18649,1392,835,385,2234,868,5926,1173,3856,1045,645,340,3043,818,2110,751
0500000US13113,13113,"Fayette County, Georgia",74720,1080,1095,564,3196,1026,15738,2111,14771,1672,5007,1237,24477,2491,10436,1643
0500000US13115,13115,"Floyd County, Georgia",64448,856,6012,1483,7501,1331,21060,1946,13817,1612,4123,931,7065,1349,4870,1082
0500000US13117,13117,"Forsyth County, Georgia",136817,844,5015,1350,5439,1406,21327,2177,27248,2387,11786,1459,43448,2425,22554,2018
0500000US13119,13119,"Franklin County, Georgia",14480,1011,1020,445,1614,484,5767,844,2664,629,1362,581,1331,603,722,370
0500000US13121,13121,"Fulton County, Georgia",673365,325,17988,2951,37979,4492,126171,7478,118022,7277,37310,3759,199734,6907,136161,5850
0500000US13123,13123,"Gilmer County, Georgia",21007,1361,1043,593,2005,669,8420,1246,3254,881,2293,765,2115,701,1877,641
0500000US13127,13127,"Glynn County, Georgia",58250,859,1591,665,5208,1369,16154,2001,14868,1815,3621,1026,10042,1542,6766,1421
0500000US13129,13129,"Gordon County, Georgia",37123,634,2295,759,4792,1424,13502,1772,8729,1550,2103,751,3098,1124,2604,1247
0500000US13131,13131,"Grady County, Georgia",17391,876,1029,485,2478,860,6815,1258,3022,886,1514,616,1294,465,1239,621
0500000US13135,13135,"Gwinnett County, Georgia",565938,465,35434,4661,37209,4373,134625,7255,106796,5939,51669,4538,131970,7432,68235,4608
0500000US13137,13137,"Habersham County, Georgia",29612,606,2354,630,3481,888,9662,1445,5948,968,2152,637,3803,882,2212,717
0500000US13139,13139,"Hall County, Georgia",125214,567,13064,1453,12974,2483,34511,3056,27365,2662,8916,1453,17870,2016,10514,1517
0500000US13143,13143,"Haralson County, Georgia",18326,1000,1592,723,1630,698,6334,953,4784,1111,1374,673,1521,604,1091,599
0500000US13145,13145,"Harris County, Georgia",23633,712,930,603,1709,735,4936,1089,6665,1260,2359,724,4008,1011,3026,680
0500000US13147,13147,"Hart County, Georgia",18432,1755,981,497,3201,1325,6471,1148,3897,1083,1597,653,1350,526,935,381
0500000US13151,13151,"Henry County, Georgia",137850,1128,4406,1233,9344,1692,41744,3381,30816,3387,12443,2323,25909,3152,13188,2362
0500000US13153,13153,"Houston County, Georgia",97723,826,3284,906,6224,1740,26679,3170,28286,2877,12590,2172,11787,2078,8873,1803
0500000US13157,13157,"Jackson County, Georgia",42643,416,2020,715,4176,911,14606,1586,7895,1497,3649,886,6622,1427,3675,906
0500000US13169,13169,"Jones County, Georgia",18011,1319,564,414,2197,850,5765,1014,3809,858,1797,702,1802,601,2077,715
0500000US13175,13175,"Laurens County, Georgia",31549,337,1813,584,3547,904,14298,1418,4584,832,3085,750,1986,612,2236,680
0500000US13177,13177,"Lee County, Georgia",18666,1063,399,309,1842,789,4705,1007,3481,800,2075,642,3228,978,2936,1138
0500000US13179,13179,"Liberty County, Georgia",35448,503,1267,499,2305,698,11744,1267,10698,1551,3258,823,4392,1016,1784,572
0500000US13185,13185,"Lowndes County, Georgia",66644,1422,3116,862,8515,1644,18799,2281,14331,1962,6887,1356,9359,1971,5637,1368
0500000US13187,13187,"Lumpkin County, Georgia",19793,1379,293,279,2426,687,6241,1231,4172,1073,1931,909,2875,975,1855,683
0500000US13189,13189,"McDuffie County, Georgia",14269,1043,460,284,2355,767,6036,1119,2245,726,1517,558,1280,549,376,257
0500000US13195,13195,"Madison County, Georgia",19981,962,1424,697,2363,991,8996,1436,3450,779,869,496,1574,510,1305,609
0500000US13199,13199,"Meriwether County, Georgia",14726,1129,956,431,2485,715,6319,1142,2810,638,575,317,944,425,637,430
0500000US13205,13205,"Mitchell County, Georgia",14665,922,967,407,2782,845,5688,957,2490,711,1412,593,1074,484,252,191
0500000US13207,13207,"Monroe County, Georgia",18866,1312,365,300,2472,826,6717,1450,3795,977,551,358,2628,901,2338,1094
0500000US13213,13213,"Murray County, Georgia",25638,509,2600,778,5012,1013,9067,1194,4142,845,1785,650,2360,883,672,399
0500000US13215,13215,"Muscogee County, Georgia",129080,843,4926,1101,12099,2094,37927,3119,30639,2762,11873,1618,18707,2560,12909,1973
0500000US13217,13217,"Newton County, Georgia",67525,907,2504,842,6924,1982,20543,2613,19079,2845,4917,1509,9300,1619,4258,1001
0500000US13219,13219,"Oconee County, Georgia",23355,734,84,105,1284,516,5215,1021,4048,892,1417,487,5601,892,5706,1073
0500000US13223,13223,"Paulding County, Georgia",96469,1445,2699,1089,7739,1773,33629,3286,21632,2773,8667,1881,13978,2470,8125,2001
0500000US13225,13225,"Peach County, Georgia",16454,1098,1089,570,1847,699,3903,784,4331,972,1327,677,2914,1039,1043,567
0500000US13227,13227,"Pickens County, Georgia",21570,415,1124,621,2263,740,5690,1027,4954,1149,1691,703,3178,959,2670,1026
0500000US13233,13233,"Polk County, Georgia",26740,997,3295,698,2867,815,9843,1480,4843,1299,1546,664,1621,713,2725,1442
0500000US13237,13237,"Putnam County, Georgia",15340,1149,460,348,2192,945,5993,1191,3065,897,523,352,1943,728,1164,566
0500000US13245,13245,"Richmond County, Georgia",131332,781,5403,1284,16906,2560,38731,2835,31220,2663,11226,2106,16521,2268,11325,1713
0500000US13247,13247,"Rockdale County, Georgia",57242,838,3134,1163,4180,852,19622,2314,11562,1606,4234,1116,10067,1904,4443,1007
0500000US13255,13255,"Spalding County, Georgia",41811,682,2220,727,5860,1415,15367,1844,8510,1524,2371,783,4658,1125,2825,862
0500000US13257,13257,"Stephens County, Georgia",17904,925,698,399,3173,1142,6300,1109,3016,830,624,470,2773,1035,1320,802
0500000US13261,13261,"Sumter County, Georgia",19664,775,973,391,2908,953,6192,1171,3950,1212,2054,681,1896,505,1691,703
0500000US13267,13267,"Tattnall County, Georgia",17687,1296,1345,440,3781,817,6232,1101,3541,797,1036,551,1067,467,685,376
0500000US13275,13275,"Thomas County, Georgia",30335,446,2104,682,3006,792,10191,1197,6120,952,1832,654,3995,900,3087,999
0500000US13277,13277,"Tift County, Georgia",25430,722,1997,841,3639,1000,8956,1313,3295,985,2907,795,2484,673,2152,725
0500000US13279,13279,"Toombs County, Georgia",18915,930,1585,702,3968,1114,6282,1240,3408,904,1185,583,1504,586,983,452
0500000US13285,13285,"Troup County, Georgia",44903,1273,2828,856,5018,1234,14593,1969,11553,1612,3179,813,4549,968,3183,783
0500000US13291,13291,"Union County, Georgia",18679,1908,299,310,1210,567,5357,1614,4672,1248,2188,926,2773,943,2180,925
0500000US13293,13293,"Upson County, Georgia",19855,998,840,647,3184,878,7670,1422,3539,782,1893,720,1956,671,773,462
0500000US13295,13295,"Walker County, Georgia",47186,749,2733,819,6957,1517,16665,2412,10358,1731,3375,920,4487,1105,2611,973
0500000US13297,13297,"Walton County, Georgia",58260,537,1893,719,5777,1149,22296,2661,11763,1726,5190,1228,7997,1723,3344,851
0500000US13299,13299,"Ware County, Georgia",23674,630,1429,715,2430,718,8674,1421,5556,1236,2228,777,1685,625,1672,940
0500000US13303,13303,"Washington County, Georgia",13736,1066,1471,586,2361,740,5245,814,2840,781,428,231,962,330,429,245
0500000US13305,13305,"Wayne County, Georgia",19608,755,1054,495,2092,589,8590,1281,4046,987,862,423,2006,651,958,474
0500000US13311,13311,"White County, Georgia",18137,2259,594,385,1364,710,5906,1949,3489,1073,1947,1041,3028,1051,1809,706
0500000US13313,13313,"Whitfield County, Georgia",66421,1194,9166,1697,12033,2149,18527,2330,14207,2282,3167,1001,6544,1336,2777,804
0500000US13321,13321,"Worth County, Georgia",14718,908,608,363,2284,832,5783,1188,3114,896,1003,492,1472,586,454,265
0500000US15001,15001,"Hawaii County, Hawaii",137573,999,3278,955,8552,1887,40517,2894,31547,2886,14189,1894,26620,2811,12870,2119
0500000US15003,15003,"Honolulu County, Hawaii",681195,432,30138,3200,33942,3508,175848,6207,145095,5248,69879,3893,148891,5242,77402,2885
0500000US15007,15007,"Kauai County, Hawaii",50845,639,1726,573,1913,725,15235,1393,10179,1282,7808,1153,9423,1448,4561,963
0500000US15009,15009,"Maui County, Hawaii",116168,731,4803,1445,5643,1157,35923,2912,26342,2340,14037,2139,20092,2116,9328,1523
0500000US16001,16001,"Ada County, Idaho",288651,1561,4256,1165,11038,2411,61354,5436,74909,4536,29507,3188,72855,4724,34732,3255
0500000US16005,16005,"Bannock County, Idaho",52113,750,1054,587,3053,735,13975,1434,17051,1682,4313,809,8864,1238,3803,887
0500000US16011,16011,"Bingham County, Idaho",27297,565,1884,588,1703,667,7921,1433,7676,1310,3037,711,3839,925,1237,514
0500000US16013,16013,"Blaine County, Idaho",14038,1226,360,311,252,231,3630,903,3430,1035,1586,662,3158,998,1622,565
0500000US16017,16017,"Bonner County, Idaho",30358,572,590,427,2633,803,9383,1281,9515,1425,2334,574,3989,1118,1914,552
0500000US16019,16019,"Bonneville County, Idaho",66341,616,2879,831,3569,877,17804,1524,15484,1558,6626,1039,13722,1722,6257,898
0500000US16027,16027,"Canyon County, Idaho",126548,1007,8737,1754,10423,1648,44447,3443,31714,3288,9810,1678,15028,3065,6389,1599
0500000US16031,16031,"Cassia County, Idaho",14396,918,1318,491,1795,617,3928,871,3913,735,1308,401,1459,524,675,307
0500000US16039,16039,"Elmore County, Idaho",16955,938,1064,479,923,445,3404,879,6782,1113,2098,626,2242,696,442,308
0500000US16051,16051,"Jefferson County, Idaho",15875,913,1188,635,957,332,5005,1126,3412,738,2736,729,1764,785,813,454
